ocid,compiledRelease/id,compiledRelease/tag,compiledRelease/date,compiledRelease/ocid,compiledRelease/publishedDate,compiledRelease/initiationType,compiledRelease/buyer/id,compiledRelease/buyer/name,compiledRelease/planning/budget/description,compiledRelease/planning/budget/project,compiledRelease/planning/budget/projectID,compiledRelease/tender/id,compiledRelease/tender/title,compiledRelease/tender/description,compiledRelease/tender/procuringEntity/id,compiledRelease/tender/procuringEntity/name,compiledRelease/tender/datePublished,compiledRelease/tender/procurementMethodDetails,compiledRelease/tender/mainProcurementCategory,compiledRelease/tender/additionalProcurementCategories,compiledRelease/tender/value/amount,compiledRelease/tender/value/currency,compiledRelease/tender/value/currencyName,compiledRelease/tender/value/amount_PEN,compiledRelease/tender/tenderPeriod/startDate,compiledRelease/tender/tenderPeriod/endDate,compiledRelease/tender/enquiryPeriod/startDate,compiledRelease/tender/enquiryPeriod/endDate,compiledRelease/tender/enquiryPeriod/durationInDays,compiledRelease/tender/numberOfTenderers,compiledRelease/tender/hasTenderInformationProtectedByLaw,compiledRelease/dataSegmentation/id,compiledRelease/dataSegmentation/criteria,compiledRelease/tender/procurementMethod,compiledRelease/planning/budget/amount/amount,compiledRelease/planning/budget/amount/currency,compiledRelease/planning/budget/amount/currencyName
ocds-dgv273-seacev3-1228177,ocds-dgv273-seacev3-1228177-2026-07-23T10:29:06.528657-05:00,compiled,2026-07-23T10:29:06.528645-05:00,ocds-dgv273-seacev3-1228177,2026-07-23T10:29:06.528663-05:00,tender,PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACIÓN SUPERIOR TECNOLÓGICA  EN EL INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PUBLICO ACORA DEL   DISTRITO DE ACORA DE LA PROVINCIA DE PUNO DEL DEPARTAMENTO DE PUNO,2585543,1228177,COMPRE-COMPRE-56-2026-OC/GR  PUNO-1,ADQUISICION DE PIEDRA PIZARRA SEGÚN REQUERIMIENTO Y ESPECIFICACIONES TECNICAS PARA LA META MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION SUPERIOR TECNOLOGICA EN EL INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO ACORA DEL DISTRITO DE ACORA DE LA PROVINCIA DE PUNO DEL DEPARTAMENTO DE PUNO,PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,2026-06-23T19:21:00-05:00,Comparación de Precios,goods,goods,82800.0,PEN,Soles,82800.0,2026-06-23T00:00:00-05:00,2026-06-23T00:00:00-05:00,,,,3,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,82800.0,PEN,Soles
ocds-dgv273-seacev3-1226054,ocds-dgv273-seacev3-1226054-2026-07-23T10:29:06.462331-05:00,compiled,2026-07-23T10:29:06.462319-05:00,ocds-dgv273-seacev3-1226054,2026-07-23T10:29:06.462337-05:00,tender,PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. JOSE MARIA ARGUEDAS   DISTRITO DE LLALLI DE LA PROVINCIA DE MELGAR DEL DEPARTAMENTO DE PUNO,2590087,1226054,SIE-SIE-79-2026-GR PUNO/OC-1,"ADQUISICIÓN DE CEMENTO PORTLAND TIPO IP, SEGÚN REQUERIMIENTO Y ESPECIFICACIONES TÉCNICAS, PARA LA META: MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. JOSE MARIA ARGUEDAS DISTRITO DE LLALLI DE LA PROVINCIA DE MELGAR DEL DEPARTAMENTO DE PUNO.",PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,2026-06-16T23:42:00-05:00,Subasta Inversa Electrónica,goods,goods,71846.25,PEN,Soles,71846.25,2026-06-16T00:00:00-05:00,2026-06-16T00:00:00-05:00,,,,9,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,146375.25,PEN,Soles
ocds-dgv273-seacev3-1222527,ocds-dgv273-seacev3-1222527-2026-07-23T10:29:06.314573-05:00,compiled,2026-07-23T10:29:06.314561-05:00,ocds-dgv273-seacev3-1222527,2026-07-23T10:29:06.314578-05:00,tender,PE-CONSUCODE-203306,MUNICIPALIDAD DISTRITAL DE MEGANTONI,Fondos Públicos,"CREACION DEL SERVICIO DE SUMINISTRO ELÉCTRICO DOMICILIARIO EN ZONAS RURALES EN LAS CC.NN. DE PUERTO HUALLANA, MAYAPO Y CAMANA MEDIANTE SISTEMA CONVENCIONAL, DEL   DISTRITO DE MEGANTONI DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DE CUSCO",2614332,1222527,LP-ABR-17-2026-MDM/DEC-1,"ADQUISICIÓN DE RETENIDAS DE RED PRIMARIA Y RED SECUNDARIA PARA LA EJECUCIÓN DEL PROYECTO ""CREACION DEL SERVICIO DE SUMINISTRO ELÉCTRICO DOMICILIARIO EN ZONAS RURALES EN LAS CC.NN. DE PUERTO HUALLANA, MAYAPO Y CAMANA MEDÍANTE SISTEMA CONVENCIONAL - MEGANTONI - LA CONVENCION"" CON CUI N° 2614332",PE-CONSUCODE-203306,MUNICIPALIDAD DISTRITAL DE MEGANTONI,2026-06-04T19:43:00-05:00,Licitación Pública Abreviada,goods,goods,383720.5,PEN,Soles,383720.5,2026-06-04T00:00:00-05:00,2026-06-04T00:00:00-05:00,2026-06-05T00:01:00-05:00,2026-06-09T23:59:00-05:00,4,18,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1227151,ocds-dgv273-seacev3-1227151-2026-07-23T10:29:05.963487-05:00,compiled,2026-07-23T10:29:05.963474-05:00,ocds-dgv273-seacev3-1227151,2026-07-23T10:29:05.963492-05:00,tender,PE-CONSUCODE-200098,HOSPITAL JOSE AGURTO TELLO DE CHOSICA,Fondos Públicos,,,1227151,LP-ABR-1-2026-HJATCH-1,ADQUISICION DE DISPOSITIVOS MEDICOS SIN FICHA TECNICA PARA EL HOSPITAL JOSE AGURTO TELLO DE CHOSICA,PE-CONSUCODE-200098,HOSPITAL JOSE AGURTO TELLO DE CHOSICA,2026-06-19T13:44:00-05:00,Licitación Pública Abreviada,goods,goods,267277.0,PEN,Soles,267277.0,2026-06-19T00:00:00-05:00,2026-06-19T00:00:00-05:00,2026-06-20T00:01:00-05:00,2026-06-24T23:59:00-05:00,4,11,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1221070,ocds-dgv273-seacev3-1221070-2026-07-23T10:29:05.841614-05:00,compiled,2026-07-23T10:29:05.841601-05:00,ocds-dgv273-seacev3-1221070,2026-07-23T10:29:05.841619-05:00,tender,PE-CONSUCODE-517,MUNICIPALIDAD DISTRITAL DE VINCHOS,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA CRIANZA DE GALLINAS DE LAS PERSONAS CON DISCAPACIDAD Y ADULTOS MAYORES EN LAS COMUNIDADES DEL   DISTRITO DE VINCHOS DE LA PROVINCIA DE HUAMANGA DEL DEPARTAMENTO DE AYACUCHO,2629857,1221070,LP-ABR-3-2026-MDV/C-1,"ADQUISICION DE GALLINAS Y GALLOS CRIOLLOS DE DOBLE PROPOSITO PARA EL PROYECTO ""MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA CRIANZA DE GALLINAS DE LAS PERSONAS CON DISCAPACIDAD Y ADULTOS MAYORES EN LAS COMUNIDADES DEL DISTRITO DE VINCHOS, DE LA PROVINCIA DE HUAMANGA, DEPART",PE-CONSUCODE-517,MUNICIPALIDAD DISTRITAL DE VINCHOS,2026-06-01T20:17:00-05:00,Licitación Pública Abreviada,goods,goods,111249.64,PEN,Soles,111249.64,2026-06-01T00:00:00-05:00,2026-06-01T00:00:00-05:00,2026-06-02T00:01:00-05:00,2026-06-04T23:59:00-05:00,2,7,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,111249.64,PEN,Soles
ocds-dgv273-seacev3-1228463,ocds-dgv273-seacev3-1228463-2026-07-23T10:29:05.798180-05:00,compiled,2026-07-23T10:29:05.798167-05:00,ocds-dgv273-seacev3-1228463,2026-07-23T10:29:05.798185-05:00,tender,PE-CONSUCODE-27,OFICINA NACIONAL DE PROCESOS ELECTORALES,Fondos Públicos,,,1228463,DIRECTA-DIRECTA-6-2026-FUNC-ONPE-1,SERVICIO DE DEFENSA LEGAL PARA EL SR. JUAN ANTONIO PHANG SANCHEZ - FUNC 2026,PE-CONSUCODE-27,OFICINA NACIONAL DE PROCESOS ELECTORALES,2026-06-24T16:43:00-05:00,Contratación Directa,services,services,60000.0,PEN,Soles,60000.0,,,,,,1,False,2026-06,añoPublicacionProceso;mesPublicacionProceso,direct,60000.0,PEN,Soles
ocds-dgv273-seacev3-1223790,ocds-dgv273-seacev3-1223790-2026-07-23T10:29:05.505583-05:00,compiled,2026-07-23T10:29:05.505570-05:00,ocds-dgv273-seacev3-1223790,2026-07-23T10:29:05.505589-05:00,tender,PE-CONSUCODE-726,MUNICIPALIDAD DISTRITAL DE CATACHE,Fondos Públicos,"CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS; EN EL(LA) I.E. SAN JUAN DE UDIMA EN EL CENTRO POBLADO UDIMA, DISTRITO DE CATACHE, PROVINCIA SANTA CRUZ, DEPARTAMENTO CAJAMARCA",2724304,1223790,LP-ABR-5-2026-MDC/C-1,"EJECUCIÓN DE OBRA: ""CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS; EN EL(LA) I.E. SAN JUAN DE UDIMA EN EL CENTRO POBLADO UDIMA, DISTRITO DE CATACHE, PROVINCIA SANTA CRUZ, DEPARTAMENTO CAJAMARCA"", CON CUI N° 2724304",PE-CONSUCODE-726,MUNICIPALIDAD DISTRITAL DE CATACHE,2026-06-09T21:55:00-05:00,Licitación Pública Abreviada,works,works,467935.93,PEN,Soles,467935.93,2026-06-09T00:00:00-05:00,2026-06-09T00:00:00-05:00,2026-06-10T00:01:00-05:00,2026-06-12T23:59:00-05:00,2,7,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,467935.93,PEN,Soles
ocds-dgv273-seacev3-1223620,ocds-dgv273-seacev3-1223620-2026-07-23T10:29:05.446221-05:00,compiled,2026-07-23T10:29:05.446208-05:00,ocds-dgv273-seacev3-1223620,2026-07-23T10:29:05.446227-05:00,tender,PE-CONSUCODE-1742,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,Fondos Públicos,,,1223620,SIE-SIE-1-2026-MPSAP-OC-1,ADQUISICIÓN DE ALIMENTOS DIVERSOS PARA BRINDAR ASISTENCIA ALIMENTARIA A BENEFICIARIOS DEL PROGRAMA DE COMPLEMENTACION ALIMENTARIA DE LA MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA AÑO FISCAL 2026,PE-CONSUCODE-1742,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,2026-06-09T16:33:00-05:00,Subasta Inversa Electrónica,goods,goods,308710.1,PEN,Soles,308710.1,2026-06-09T00:00:00-05:00,2026-06-09T00:00:00-05:00,,,,14,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,308710.1,PEN,Soles
ocds-dgv273-seacev3-1224432,ocds-dgv273-seacev3-1224432-2026-07-23T10:29:05.423976-05:00,compiled,2026-07-23T10:29:05.423963-05:00,ocds-dgv273-seacev3-1224432,2026-07-23T10:29:05.423981-05:00,tender,PE-CONSUCODE-1793,MUNICIPALIDAD PROVINCIAL DE SAN MARTIN - TARAPOTO,Fondos Públicos,,,1224432,LP Homologación-ABR-1-2026-MPSM/OC-1,CONTRATACIÓN DE BIENES PARA LA ADQUISICIÓN DE ARROZ FORTIFICADO SUPERIOR PARA EL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA ¿ MODALIDAD DEL PCA (COMEDORES POPULARES) DE LA SUB GERENCIA DE PROGRAMAS SOCIALES Y NUTRICIÓN INFANTIL DE LA MUNICIPALIDAD PROVINCIAL DE SAN MARTÍN,PE-CONSUCODE-1793,MUNICIPALIDAD PROVINCIAL DE SAN MARTIN - TARAPOTO,2026-06-11T14:47:00-05:00,Licitación Pública Abreviada Homologación,goods,goods,69186.0,PEN,Soles,69186.0,2026-06-11T00:00:00-05:00,2026-06-11T00:00:00-05:00,2026-06-12T00:01:00-05:00,2026-06-16T23:59:00-05:00,4,6,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,69186.0,PEN,Soles
ocds-dgv273-seacev3-1226514,ocds-dgv273-seacev3-1226514-2026-07-23T10:29:05.400694-05:00,compiled,2026-07-23T10:29:05.400682-05:00,ocds-dgv273-seacev3-1226514,2026-07-23T10:29:05.400700-05:00,tender,PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN SUPERIOR DEL INSTITUTO SUPERIOR TECNOLÓGICO PUBLICA DE CABANILLAS DEL  DISTRITO DE CABANILLAS - PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO,2570978,1226514,SIE-SIE-78-2026-GR PUNO/OC-1,"ADQUISICIÓN DE BARRAS PARA CONSTRUCCION, SEGÚN REQUERIMIENTO Y ESPECIFICACIONES TÉCNICAS, PARA LA META: MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN SUPERIOR DEL INSTITUTO SUPERIOR TECNOLÓGICO PUBLICA DE CABANILLAS DEL DISTRITO DE CABANILLAS - PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO.",PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,2026-06-17T22:12:00-05:00,Subasta Inversa Electrónica,goods,goods,99559.8,PEN,Soles,99559.8,2026-06-17T00:00:00-05:00,2026-06-17T00:00:00-05:00,,,,13,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,99559.8,PEN,Soles
ocds-dgv273-seacev3-1229491,ocds-dgv273-seacev3-1229491-2026-07-22T10:32:02.970577-05:00,compiled,2026-07-22T10:32:02.970564-05:00,ocds-dgv273-seacev3-1229491,2026-07-22T10:32:02.970583-05:00,tender,PE-CONSUCODE-1888,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION,Fondos Públicos,,,1229491,DIRECTA-DIRECTA-6-2026-UNDAC/SERVICIOS-1,CONTRATACIÓN DEL SERVICIO DE PREPARACIÓN DE ALIMENTOS Y ATENCIÓN A ESTUDIANTES BENEFICIARIOS DEL COMEDOR UNIVERSITARIO DE LA FILIAL ¿ LA MERCED,PE-CONSUCODE-1888,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRION,2026-06-26T22:34:00-05:00,Contratación Directa,services,services,96000.0,PEN,Soles,96000.0,,,,,,1,False,2026-06,añoPublicacionProceso;mesPublicacionProceso,direct,96000.0,PEN,Soles
ocds-dgv273-seacev3-1229313,ocds-dgv273-seacev3-1229313-2026-07-22T10:32:02.921478-05:00,compiled,2026-07-22T10:32:02.921465-05:00,ocds-dgv273-seacev3-1229313,2026-07-22T10:32:02.921483-05:00,tender,PE-CONSUCODE-10527,GOBIERNO REGIONAL DE LORETO - DIRECCIÓN REGIONAL DE EDUCACION DE LORETO,Fondos Públicos,,,1229313,COMPRE-COMPRE-2-2026-DREL-DEC-1,ADQUISICIÓN DE UNIFORMES PARA EL PERSONAL NOMBRADO Y CONTRATADO BAJO EL REGIMEN D.L. N°276 Y PERSONAL CONTRATADO EN EL REGIMEN D.L. N°1057-CAS DE LA SEDE DREL Y UGEL MAYNAS PERIODO 2026,PE-CONSUCODE-10527,GOBIERNO REGIONAL DE LORETO - DIRECCIÓN REGIONAL DE EDUCACION DE LORETO,2026-06-30T13:17:00-05:00,Comparación de Precios,goods,goods,59950.0,PEN,Soles,59950.0,2026-06-30T00:00:00-05:00,2026-06-30T00:00:00-05:00,,,,3,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,59950.0,PEN,Soles
ocds-dgv273-seacev3-1229050,ocds-dgv273-seacev3-1229050-2026-07-22T10:32:02.877945-05:00,compiled,2026-07-22T10:32:02.877932-05:00,ocds-dgv273-seacev3-1229050,2026-07-22T10:32:02.877951-05:00,tender,PE-CONSUCODE-243,MUNICIPALIDAD DISTRITAL DE MUSGA,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL EN EL SISTEMA DE AGUA POTABLE DE LA  LOCALIDAD DE JIRCA   DISTRITO DE MUSGA DE LA PROVINCIA DE MARISCAL LUZURIAGA DEL DEPARTAMENTO DE ANCASH,2694432,1229050,LP-ABR-1-2026-MDM/CS-1,"EJECUCION DE OBRA: ¿MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL EN EL SISTEMA DE AGUA POTABLE DE LA LOCALIDAD DE JIRCA DISTRITO DE MUSGA DE LA PROVINCIA DE MARISCAL LUZURIAGA DEL DEPARTAMENTO DE ANCASH¿, CON CUI Nº 2694432",PE-CONSUCODE-243,MUNICIPALIDAD DISTRITAL DE MUSGA,2026-06-09T19:17:00-05:00,Licitación Pública Abreviada,works,works,213867.94,PEN,Soles,213867.94,2026-06-09T00:00:00-05:00,2026-06-09T00:00:00-05:00,2026-06-10T00:01:00-05:00,2026-06-12T23:59:00-05:00,2,13,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,213867.94,PEN,Soles
ocds-dgv273-seacev3-1228987,ocds-dgv273-seacev3-1228987-2026-07-22T10:32:02.862401-05:00,compiled,2026-07-22T10:32:02.862388-05:00,ocds-dgv273-seacev3-1228987,2026-07-22T10:32:02.862407-05:00,tender,PE-CONSUCODE-1391,MUNICIPALIDAD PROVINCIAL DE HUARAL,Fondos Públicos,,,1228987,LP-ABR-11-2026-MPH/C-1,"CONTRATACION DE ADQUISICIÓN DE EQUIPOS, HERRAMIENTAS E IMPLEMENTOS PARA LOS DIVERSOS PROGRAMAS DE PROCOMPITE SOLICITADO POR LA GERENCIA DE DESARROLLO ECONOMICO DE LA MUNICIPALIDAD PROVINCIAL DE HUARAL",PE-CONSUCODE-1391,MUNICIPALIDAD PROVINCIAL DE HUARAL,2026-06-26T10:13:00-05:00,Licitación Pública Abreviada,goods,goods,236112.0,PEN,Soles,236112.0,2026-06-26T00:00:00-05:00,2026-06-26T00:00:00-05:00,2026-06-27T00:01:00-05:00,2026-07-02T23:59:00-05:00,5,19,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1228113,ocds-dgv273-seacev3-1228113-2026-07-22T10:32:02.734426-05:00,compiled,2026-07-22T10:32:02.734409-05:00,ocds-dgv273-seacev3-1228113,2026-07-22T10:32:02.734434-05:00,tender,PE-CONSUCODE-10247,EJERCITO PERUANO,Fondos Públicos,,,1228113,COMPRE-COMPRE-5-2026-EP/UO 0870-2,ADQUISICION DE UTILES Y UTENSILIOS DE COCINA Y COMEDOR PARA EL CE VRAEM,PE-CONSUCODE-10247,EJERCITO PERUANO,2026-06-23T17:18:00-05:00,Comparación de Precios,goods,goods,95160.0,PEN,Soles,95160.0,2026-06-23T00:00:00-05:00,2026-06-23T00:00:00-05:00,,,,3,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,95160.0,PEN,Soles
ocds-dgv273-seacev3-1227068,ocds-dgv273-seacev3-1227068-2026-07-22T10:32:02.556458-05:00,compiled,2026-07-22T10:32:02.556445-05:00,ocds-dgv273-seacev3-1227068,2026-07-22T10:32:02.556464-05:00,tender,PE-CONSUCODE-1349,MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO,Fondos Públicos,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN CALLE LAS FLORES DE LA ZONA NUEVA ESPERANZA   DISTRITO DE VILLA MARIA DEL TRIUNFO DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA,2665208,1227068,SIE-SIE-2-2026-OC/MDVMT-1,ADQUISICIÓN DE CEMENTO PORTLAND TIPO I PARA LA EJECUCIÓN DE LA OBRA ADICIONAL N°01 ¿ ¿CREACION DEL SERVICIO DE MOVILIDAD URBANA EN CALLE LAS FLORES DE LA ZONA NUEVA ESPERANZA DISTRITO DE VILLA MARIA DEL TRIUNFO DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA¿ - CUI 2665208,PE-CONSUCODE-1349,MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO,2026-06-19T15:46:00-05:00,Subasta Inversa Electrónica,goods,goods,47019.6,PEN,Soles,47019.6,2026-06-19T00:00:00-05:00,2026-06-19T00:00:00-05:00,,,,8,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,,,
ocds-dgv273-seacev3-1227054,ocds-dgv273-seacev3-1227054-2026-07-22T10:32:02.547450-05:00,compiled,2026-07-22T10:32:02.547437-05:00,ocds-dgv273-seacev3-1227054,2026-07-22T10:32:02.547455-05:00,tender,PE-CONSUCODE-1908,UNIVERSIDAD NACIONAL SAN AGUSTIN,Fondos Públicos,,,1227054,CP-ABR-7-2026-UNSA-1,"ELABORACION DE EXPEDIENTE TECNICO DE ADQUISICION DE EQUIPO DE TELECOMUNICACIONES, CONSTRUCCION DE CASETA Y CERCO PERIMETRICO; EN TV UNSA DE LA UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA, DISTRITO DE AREQUIPA, PROVINCIA DE AREQUIPA, DEPARTAMENTO DE AREQUIPA. CUI N° 2684885",PE-CONSUCODE-1908,UNIVERSIDAD NACIONAL SAN AGUSTIN,2026-06-19T11:51:00-05:00,Concurso Público Abreviado,services,services,150000.0,PEN,Soles,150000.0,2026-06-19T00:00:00-05:00,2026-06-19T00:00:00-05:00,2026-06-20T00:01:00-05:00,2026-06-24T23:59:00-05:00,4,14,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1226442,ocds-dgv273-seacev3-1226442-2026-07-22T10:32:02.391135-05:00,compiled,2026-07-22T10:32:02.391121-05:00,ocds-dgv273-seacev3-1226442,2026-07-22T10:32:02.391140-05:00,tender,PE-CONSUCODE-278,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE,Fondos Públicos,,,1226442,CP-ABR-54-2026-MDNCH/OC-1,CONTRATACION PARA LA EJECUCIÓN DEL SERVICIO: MANTENIMIENTO DEL SISTEMA DE AIRE ACONDICIONADO DEL CENTRO CULTURAL DEL DISTRITO DE NUEVO CHIMBOTE DE LA PROVINCIA DE SANTA DEL DEPARTAMENTO DE ANCASH,PE-CONSUCODE-278,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE,2026-06-18T17:31:00-05:00,Concurso Público Abreviado,services,services,63291.16,PEN,Soles,63291.16,2026-06-18T00:00:00-05:00,2026-06-18T00:00:00-05:00,2026-06-19T00:01:00-05:00,2026-06-23T23:59:00-05:00,4,22,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,63291.16,PEN,Soles
ocds-dgv273-seacev3-1225960,ocds-dgv273-seacev3-1225960-2026-07-22T10:32:02.308752-05:00,compiled,2026-07-22T10:32:02.308735-05:00,ocds-dgv273-seacev3-1225960,2026-07-22T10:32:02.308759-05:00,tender,PE-CONSUCODE-752,MUNICIPALIDAD DISTRITAL DE POROY,Fondos Públicos,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DE LA  A.P.V. CIUDAD SATÉLITE DEL   DISTRITO DE POROY DE LA PROVINCIA DE CUSCO DEL DEPARTAMENTO DE CUSCO,2653580,1225960,SIE-SIE-3-2026-OC/MDP-1,"CONTRATACION DE CEMENTO PARA EL PROYECTO: ¿CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DE LA APV CIUDAD SATELITE DEL DISTRITO DE POROY, PROVINCIA DEL CUSCO, DEPARTAMENTO CUSCO¿.",PE-CONSUCODE-752,MUNICIPALIDAD DISTRITAL DE POROY,2026-06-16T17:58:00-05:00,Subasta Inversa Electrónica,goods,goods,85458.5,PEN,Soles,85458.5,2026-06-16T00:00:00-05:00,2026-06-16T00:00:00-05:00,,,,7,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,open,85458.5,PEN,Soles
ocds-dgv273-seacev3-1225888,ocds-dgv273-seacev3-1225888-2026-07-22T10:32:02.293193-05:00,compiled,2026-07-22T10:32:02.293179-05:00,ocds-dgv273-seacev3-1225888,2026-07-22T10:32:02.293198-05:00,tender,PE-CONSUCODE-10527,GOBIERNO REGIONAL DE LORETO - DIRECCIÓN REGIONAL DE EDUCACION DE LORETO,Fondos Públicos,,,1225888,CP-ABR-1-2026-DREL-DEC-1,"SUSCRIPCIÓN DE BIBLIOTECA VIRTUAL EN LOS IESTP DE LA REGIÓN LORETO, EN EL MARCO DEL ¿FORTALECIMIENTO DE LA EDUCACIÓN SUPERIOR TECNOLÓGICA¿.",PE-CONSUCODE-10527,GOBIERNO REGIONAL DE LORETO - DIRECCIÓN REGIONAL DE EDUCACION DE LORETO,2026-06-17T10:50:00-05:00,Concurso Público Abreviado,services,services,146000.0,PEN,Nuevos Soles,146000.0,2026-06-17T00:00:00-05:00,2026-06-17T00:00:00-05:00,2026-06-18T00:01:00-05:00,2026-06-22T23:59:00-05:00,4,8,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,146000.0,PEN,Soles
ocds-dgv273-seacev3-1224828,ocds-dgv273-seacev3-1224828-2026-07-22T10:32:02.080326-05:00,compiled,2026-07-22T10:32:02.080310-05:00,ocds-dgv273-seacev3-1224828,2026-07-22T10:32:02.080331-05:00,tender,PE-CONSUCODE-10247,EJERCITO PERUANO,Fondos Públicos,,,1224828,CP SER-SM-2-2026-EP/UO 0860-1,SERVICIO DE REMODELACIÓN DE ESTRUCTURA DE MOTOCHATAS,PE-CONSUCODE-10247,EJERCITO PERUANO,2026-06-12T12:15:00-05:00,Concurso Público de Servicios,services,services,1288000.0,PEN,Soles,1288000.0,2026-06-12T00:00:00-05:00,2026-06-12T00:00:00-05:00,2026-06-13T00:01:00-05:00,2026-06-23T23:59:00-05:00,10,12,False,2026-06,añoInicioConvocatoria;mesInicioConvocatoria,,,,
